2021-07-03
loss,0.868253767490387,0.12838764488697052,0.10423923283815384,0.07709730416536331,0.05952620878815651,0.06049392372369766,0.05658958852291107,0.050353921949863434,0.04932325705885887,0.047401901334524155,0.045355405658483505,0.04740152880549431,0.04600727930665016,0.04323220252990723,0.03832681477069855,0.0360492505133152,0.040386490523815155,0.03633642569184303,0.03367847576737404,0.03968670219182968,0.03257694095373154,0.03194712474942207,0.033544618636369705,0.029727520421147346,0.028685636818408966,0.03185581415891647,0.03004407323896885,0.027313150465488434,0.02755986899137497,0.025659523904323578,0.025512345135211945,0.02612963505089283,0.025488324463367462,0.02677105739712715,0.022962374612689018,0.022114098072052002,0.017964547500014305,0.023558640852570534,0.02546389400959015,0.02422066032886505,0.023491954430937767,0.023579305037856102,0.02295052818953991,0.023117970675230026,0.020468637347221375,0.01884656399488449,0.019164513796567917,0.02376905456185341,0.02323242276906967,0.01914162188768387,0.021177461370825768,0.021806800737977028,0.02121797390282154,0.020852835848927498,0.0187574103474617,0.017161421477794647,0.019141271710395813,0.018700754269957542,0.019261712208390236,0.018950901925563812,0.019350556656718254,0.02166161686182022,0.02085040882229805,0.018148677423596382,0.01867065392434597,0.01722363941371441,0.017377903684973717,0.017002688720822334,0.018004853278398514,0.017547843977808952,0.016937384381890297,0.01847257651388645,0.01814911887049675,0.018061207607388496,0.016697324812412262,0.017899703234434128,0.017607487738132477,0.01675998978316784,0.01481726486235857,0.01432169321924448,0.016316527500748634,0.018076440319418907,0.014212977141141891,0.016337266191840172,0.016154993325471878,0.01803465187549591,0.017693066969513893,0.01684870943427086,0.016614725813269615,0.015685001388192177,0.01347112376242876,0.015140906907618046,0.01640893518924713,0.01502668485045433,0.01287929154932499,0.011653972789645195,0.011898918077349663,0.015517136082053185,0.016471361741423607,0.01597829908132553,0.015872791409492493,0.01476573571562767,0.011626701802015305,0.013966133818030357,0.01508754026144743,0.016128836199641228,0.01574425958096981,0.01491579320281744,0.012371166609227657,0.011207285337150097,0.012374872341752052,0.014301967807114124,0.014426200650632381,0.012541367672383785,0.015060274861752987,0.013941395096480846,0.012814121320843697,0.01645185984671116,0.015253216028213501,0.015251200646162033,0.013672915287315845,0.013491068966686726,0.013111215084791183,0.013280296698212624,0.01289142295718193,0.01303136721253395,0.014123952016234398,0.01264879945665598,0.012746435590088367,0.014263481833040714,0.012937597930431366,0.013366893865168095,0.01431394461542368,0.013477695174515247,0.012899105437099934,0.012112479656934738,0.011340666562318802,0.010194115340709686,0.011344337835907936,0.013200086541473866,0.01363123208284378,0.015729451552033424,0.013996032066643238,0.012549729086458683,0.012583889998495579,0.012481867335736752,0.01153287198394537,0.009312903508543968,0.009586850181221962,0.010548113845288754,0.010186341591179371,0.013088086619973183,0.013595211319625378,0.01190771721303463,0.00984412431716919,0.009860619902610779,0.011980559676885605,0.013530421070754528,0.012345868162810802,0.010512677021324635,0.009172768332064152,0.011435375548899174,0.014334634877741337,0.01217245776206255,0.013671886175870895,0.01288605947047472,0.011451076716184616,0.010323435999453068,0.010711606591939926,0.011213880032300949,0.011784099042415619,0.010874848812818527,0.010891180485486984,0.011304016225039959,0.010921299457550049,0.01166299544274807,0.013275513425469398,0.011866157874464989,0.011282073333859444,0.010829192586243153,0.010330859571695328,0.009419446811079979,0.008734493516385555,0.008329786360263824,0.010811787098646164,0.015060033649206161,0.013212554156780243,0.011550518684089184,0.010625209659337997,0.010015418753027916,0.010633864440023899,0.01283862441778183,0.012026330456137657,0.011131737381219864,0.010266928933560848,0.010054480284452438,0.009648256935179234,0.009138241410255432,0.00960217509418726,0.010795781388878822,0.013723254203796387,0.01425865013152361,0.01141761802136898,0.010377074591815472,0.009701215662062168,0.010319061577320099,0.01133708469569683,0.011106520891189575,0.010435666888952255,0.010016829706728458,0.009723286144435406,0.0104035260155797,0.01295674592256546,0.016870025545358658,0.009990178979933262,0.010242324322462082,0.009214634075760841,0.010491362772881985,0.010997810401022434,0.01026904582977295,0.009887296706438065,0.009399768896400928,0.008994135074317455,0.009503697976469994,0.009627175517380238,0.010207029990851879,0.01023521926254034,0.00949118658900261,0.008785329759120941,0.009536325000226498,0.01169669721275568,0.011286288499832153,0.010135143995285034,0.009936830028891563,0.010314486920833588,0.010153710842132568,0.01399113517254591,0.01786293089389801,0.010411407798528671,0.010724060237407684,0.010495590046048164,0.009035567753016949,0.008904156275093555,0.008889297023415565,0.009813041426241398,0.009537247940897942,0.009297674521803856,0.00906126294285059,0.008723797276616096,0.008356761187314987,0.0029333471320569515,0.0020495420321822166,0.0019550889264792204,0.0018780400278046727,0.0018389004981145263,0.0017935092328116298,0.0017537869280204177,0.001700600259937346,0.0016884254291653633,0.0016828426159918308,0.001670603291131556,0.0016445639776065946,0.0016407249495387077,0.0016077904729172587,0.001611522864550352,0.0015978721203282475,0.0015853983350098133,0.0015713991597294807,0.0015451406361535192,0.0015377933159470558,0.0015420092968270183,0.0015422319993376732,0.0015112279215827584,0.0015061135636642575,0.0014948260504752398,0.001484495704062283,0.0014711737167090178,0.0014684167690575123,0.0014620829606428742,0.0014519640244543552,0.0014382499502971768,0.0014428524300456047,0.0014296653680503368,0.0014131407951936126,0.00141506502404809,0.0014131634961813688,0.0014001083327457309,0.0013847677037119865,0.0013925224775448442,0.0013773260870948434,0.0013660101685672998,0.0013582337414845824,0.0013660518452525139,0.0013523107627406716,0.0013488845434039831,0.0013370992382988334,0.0013293627416715026,0.0013424217468127608,0.0013135160552337766,0.0013201967813074589,0.0013028826797381043,0.001311823376454413,0.0012910346267744899,0.0012966964859515429,0.0012781190453097224,0.0012742961989715695,0.0013083500089123845,0.0012625121744349599,0.0012533089611679316,0.0012821413110941648,0.0012625540839508176,0.0012471177615225315,0.0012384679866954684,0.0012399916304275393,0.0012297827051952481,0.0012369046453386545,0.0012541146716102958,0.0012363430578261614,0.0012176205636933446,0.0012213223380967975,0.0012260240036994219,0.0012075613485649228,0.0012072543613612652,0.0012273680185899138,0.0012137730373069644,0.0011943136341869831,0.0011964840814471245,0.0011925649596378207,0.0011937131639569998,0.0011850142618641257,0.0011733609717339277,0.0011868427973240614,0.0011880197562277317,0.0011820680228993297,0.0011825679102912545,0.0011778183979913592,0.001159599982202053,0.0011674686102196574,0.001161070540547371,0.0011543952859938145,0.001152730081230402,0.0011409344151616096,0.0011676936410367489,0.0011376498732715845,0.001147874048911035,0.0011389332357794046,0.001160689047537744,0.0011454076739028096,0.0011263634078204632,0.001129484735429287,0.0011229240335524082,0.001150575466454029,0.001145161222666502,0.0011237626895308495,0.0011160132708027959,0.00111135165207088,0.0011306805536150932,0.0011120843701064587,0.0011236789869144559,0.0011265830835327506,0.001104825409129262,0.001100739580579102,0.0011050815228372812,0.001135179540142417,0.0011085502337664366,0.0011026423890143633,0.001099828165024519,0.001096117775887251,0.0010976024204865098,0.0011045933933928609,0.001093748607672751,0.0011048533488065004,0.0010894238948822021,0.0010866939555853605,0.0010916671017184854,0.0010810268577188253,0.001086232834495604,0.0010977344354614615,0.0010810218518599868,0.0010796408168971539,0.0010698811383917928,0.0010849927784875035,0.0010883109644055367,0.0010673091746866703,0.001072063809260726,0.001064931508153677,0.0010688372422009706,0.0010568219004198909,0.0010894734878093004,0.0010598000371828675,0.0010645244037732482,0.0010597861837595701,0.0010679455008357763,0.001061093877069652,0.001063850475475192,0.0010546374833211303,0.0010554129257798195,0.001052160165272653,0.001084136893041432,0.0010578309884294868,0.001051145140081644,0.0010520655196160078,0.001050360850058496,0.001043709460645914,0.0010539788054302335,0.001050680410116911,0.0010497474577277899,0.0010342878522351384,0.0010310204233974218,0.001060548354871571,0.0010413076961413026,0.0010446617379784584,0.0010395003482699394,0.0010231867199763656,0.001034239772707224,0.0010270063066855073,0.0010243862634524703,0.0010412032715976238,0.0010296038817614317,0.0010299987625330687,0.001040765317156911,0.0010314707178622484,0.0010344790061935782,0.0010394011624157429,0.0010226552840322256,0.0010338692227378488,0.0010141314705833793,0.0010200520046055317,0.0010159078519791365,0.0010059974156320095,0.0010111306328326464,0.001055341912433505,0.0010231833439320326,0.0010131357703357935,0.0010124880354851484,0.001014488865621388,0.0010338211432099342,0.0010101657826453447,0.00100449298042804,0.0010083558736369014,0.0010230138432234526,0.0010217047529295087,0.0010004453361034393,0.0009981917683035135,0.0009931189706549048,0.001027303165756166,0.001004941645078361,0.0010051574790850282,0.001009264960885048,0.000993099412880838,0.0010152353206649423,0.0009968577651306987,0.0009938499424606562,0.0009927634382620454,0.0009901918238028884,0.0010232737986370921,0.0010004170471802354,0.000999720417894423,0.0009842603467404842,0.0010080714710056782,0.0009919279254972935,0.0010006424272432923,0.000987216946668923,0.0009908536449074745,0.001006260048598051,0.000991937704384327,0.000979742151685059,0.0010113584576174617,0.000981826102361083,0.0009830365888774395,0.0009892582893371582,0.0009791190968826413,0.0010177686344832182,0.0009907879866659641,0.0009810908231884241,0.0009781821863725781,0.0009751069010235369,0.001001799013465643,0.000986109022051096,0.0009838681435212493,0.0009825759334489703,0.0009794719517230988,0.0009713513427414,0.0009695877670310438,0.0009676902554929256,0.0010071935830637813,0.0009788997704163194,0.0009726544376462698,0.0009825280867516994,0.0009716951753944159,0.0009724146220833063,0.0009666536934673786,0.0009594990988261998,0.0009606078965589404,0.000980612589046359,0.0009565630462020636,0.0009871328948065639,0.0009621295612305403,0.0009716879576444626,0.0009764544665813446,0.0009601909550838172,0.0009721957030706108,0.0009600988705642521,0.0009710732847452164,0.0009775267681106925,0.0009638802730478346,0.0009707949939183891,0.0009664981043897569,0.0009625189704820514,0.0009479197906330228,0.0009738696971908212,0.0009595055598765612,0.0009526449721306562,0.0009567386587150395,0.0009885375620797276,0.0009651113068684936,0.0009659219649620354,0.0009564067586325109,0.0009518367005512118,0.0009490775410085917,0.0009745329734869301,0.000961662910412997,0.0009528858354315162,0.0009508712682873011,0.0009472192032262683,0.0009400416747666895,0.000954191607888788,0.0009912028908729553,0.0009562060004100204,0.0009487008792348206,0.0009490410448051989,0.0009361606207676232,0.0009677806519903243,0.000956336036324501,0.0009471316589042544,0.0009437466505914927,0.0009501832537353039,0.0009427110780961812,0.0009349694009870291,0.0009761953842826188,0.0009554539574310184,0.0009387246682308614,0.0009406091412529349,0.0009449925855733454,0.0009718346409499645,0.0009458075510337949,0.0009435794781893492,0.0009430811041966081,0.0009381083655171096,0.0009335765498690307,0.0009547260124236345,0.0009330700268037617,0.0009658827912062407,0.000934754847548902,0.0009418178233318031,0.0009544055792503059,0.0009399971459060907,0.0009390743798576295,0.0009390611085109413,0.0009308685548603535,0.0009302569087594748,0.0009603833896107972,0.0009520341409370303,0.0009257218916900456,0.0009260021615773439,0.0009292475879192352,0.0009485895279794931,0.0009533691336400807,0.0009344818536192179,0.0009262771345674992,0.0009251211304217577,0.0009549219976179302,0.0009406962199136615,0.0009361187112517655,0.0009215126046910882,0.000927960267290473,0.0009250779985450208,0.0009345420403406024,0.000949687440879643,0.0009307099389843643,0.0009285605628974736,0.0009254568140022457,0.0009175442974083126,0.0009250807925127447,0.0009305091807618737,0.0009249171707779169,0.0009350616601295769,0.000928910740185529,0.0009510478121228516,0.0009603444486856461,0.0009299297817051411,0.0009301972459070385,0.0009204433299601078,0.0009274854674004018,0.0009505962370894849,0.0009226859547197819,0.0009203915833495557,0.0009226016700267792,0.000937115924898535,0.000922208942938596,0.000909326015971601,0.0009176284074783325,0.0009076441638171673,0.0009384206496179104,0.0009328029118478298,0.0009248716523870826,0.0009154133731499314,0.0009152462589554489,0.0009135706932283938,0.0009178126347251236,0.0009284860570915043,0.0009233313030563295,0.000916356744710356,0.0009112402331084013,0.0009110484388656914,0.0009188661933876574,0.0009428094490431249,0.0009104486671276391,0.0009038557182066143,0.0009100335300900042,0.0009266491397283971,0.0009336525690741837,0.0009166615200228989,0.0009091555839404464,0.0009058453724719584,0.0009081480093300343,0.0009140030015259981,0.0009430476929992437,0.0009059765143319964,0.0009130676044151187,0.0009103082702495158,0.0009062905446626246,0.0009090251987800002,0.0008938480750657618,0.000923964602407068,0.0009330016328021884,0.0009136638836935163,0.0008989816997200251,0.0008974511874839664,0.0008971674833446741,0.0009246000554412603,0.0009102565818466246,0.0009030709625221789,0.0009067433420568705,0.0009175504092127085,0.000900386250577867,0.000900937186088413,0.0008979945559985936,0.0009355199872516096,0.0009194815065711737,0.0009027748019434512,0.0009073175024241209,0.0009046588093042374,0.000894014083314687,0.0008896081708371639,0.0008906295988708735,0.000941010657697916,0.0008970331400632858,0.0008914410136640072,0.0008963292930275202,0.0009283387917093933,0.0009171611163765192,0.0009024206665344536,0.0008982956642284989,0.0008902371046133339,0.0008959919796325266,0.0009085764759220183,0.0009157820604741573,0.0008938142564147711,0.0009102728217840195,0.0008987493347376585,0.0008911400218494236,0.0008926582522690296,0.0009123233612626791,0.0009045781334862113,0.0008996415417641401,0.0008894251077435911,0.0008887436124496162,0.0008992957300506532,0.0009084605262614787,0.0008958493126556277,0.0008937287493608892,0.0008909539901651442,0.0008805925608612597,0.0009232224547304213,0.0009100312017835677,0.0008951417403295636,0.000888508337084204,0.0008875812054611742,0.0008840934024192393,0.0008900138782337308,0.0009118778398260474,0.0008856650674715638,0.0009030226501636207,0.0008796487236395478,0.0008832875173538923,0.000925603264477104,0.0008991844952106476,0.0008922269335016608,0.0008847450371831656,0.000886305992025882,0.0009135607397183776,0.0008880799286998808,0.000893788761459291,0.0008858602377586067,0.0008756135357543826,0.0008828856516629457,0.0009046662598848343,0.0008746341336518526,0.0008848341531120241,0.0008807075791992247,0.000878359074704349,0.0008833225583657622,0.0009183617075905204,0.0008876759093254805,0.000883456552401185,0.0008826465927995741,0.0009109583334065974,0.0008977024117484689,0.0008828547433950007,0.0008770546410232782,0.0008765464299358428,0.0008847152930684388,0.0008740989724174142,0.0008855267660692334,0.0009145321091637015,0.0008960918057709932,0.0008873462793417275,0.0008877798682078719,0.0008902177796699107,0.0008809207356534898,0.0008836885681375861,0.0008716013981029391,0.0008808714337646961,0.000897014164365828,0.0008924679714255035,0.0008766227401793003,0.0008754727314226329,0.0008727452368475497,0.0008912901394069195,0.0009086841600947082,0.0008792137377895415,0.0008859437657520175,0.0008741084020584822,0.0008807866834104061,0.0008725717780180275,0.0008704579086042941,0.0008914704085327685,0.0008865318959578872,0.0008747919928282499,0.0005445514689199626,0.0004986506537534297,0.000498209148645401,0.0004992296453565359,0.0004998137592338026,0.0004981208476237953,0.0004989897715859115,0.0004953138413839042,0.0004945556866005063,0.0004950138390995562,0.0004918185877613723,0.0004932829178869724,0.0004923068918287754,0.0004918653867207468,0.000490589183755219,0.0004918749909847975,0.0004930407158099115,0.0004897415055893362,0.0004904334782622755,0.00048637777217663825,0.0004873829602729529,0.0004904523375444114,0.00048519071424379945,0.0004870473640039563,0.00048346020048484206,0.000484211603179574,0.00048577968846075237,0.00048179339501075447,0.0004834405262954533,0.00048402961692772806,0.0004806212382391095,0.00047972839092835784,0.00048160337610170245,0.0004795717541128397,0.0004779722075909376,0.0004813488631043583,0.00048052563215605915,0.0004755943373311311,0.0004783227341249585,0.00047801085747778416,0.00047558004735037684,0.0004787732323165983,0.0004762686148751527,0.0004766607889905572,0.00047410812112502754,0.0004733977548312396,0.00047112401807680726,0.00047556855133734643,0.0004749733489006758,0.00047292065573856235,0.00047412727144546807,0.00047168126911856234,0.0004726988554466516,0.0004747849307022989,0.00046705256681889296,0.00047013297444209456,0.0004679934645537287,0.0004673461662605405,0.0004737707495223731,0.00046968564856797457,0.00046931550605222583,0.0004695112875197083,0.0004716966359410435,0.00046738062519580126,0.0004645925073418766,0.00047016129246912897,0.00046878212015144527,0.000466353289084509,0.00046767995809204876,0.0004653248470276594,0.00046785789891146123,0.0004646989982575178,0.0004614077915903181,0.0004621767729986459,0.00045955239329487085,0.0004682483267970383,0.0004640395927708596,0.0004584464186336845,0.0004614327335730195,0.00045929625048302114,0.0004608585441019386,0.0004618019738700241,0.0004599806561600417,0.00046098511666059494,0.0004601174732670188,0.00046147534158080816,0.00045762446825392544,0.00045525917084887624,0.00045474470243789256,0.00045222361222840846,0.0004527525743469596,0.00045445849536918104,0.00045545297325588763,0.0004521520168054849,0.00044907626579515636,0.00045834091724827886,0.0004513054736889899,0.0004520372021943331,0.00045024044811725616,0.000452518870588392,0.0004492391017265618,0.0004553314938675612,0.0004494256863836199,0.00045390031300485134,0.00044909483403898776,0.0004494435270316899,0.0004510524158831686,0.00044696088298223913,0.0004501129442360252,0.00044662048458121717,0.00044855725718662143,0.0004466857644729316,0.00044562804396264255,0.00044723862083628774,0.00044692005030810833,0.0004406703228596598,0.0004412889538798481,0.0004444827791303396,0.0004411878762766719,0.00044620613334700465,0.00044451997382566333,0.00044029668788425624,0.0004407392116263509,0.0004449268744792789,0.00044033973244950175,0.0004395167634356767,0.0004382528713904321,0.00044242851436138153,0.0004379439342301339,0.0004463657096493989,0.00044055934995412827,0.00043779052793979645,0.0004391595721244812,0.0004367785877548158,0.0004367461078800261,0.0004384433850646019,0.00043393560918048024,0.00043843869934789836,0.000436326750786975,0.00043849856592714787,0.0004386317450553179,0.00043491818360053003,0.00043848392670042813,0.00043350568739697337,0.0004315763944759965,0.00043417856795713305,0.0004348881484474987,0.00043654307955875993,0.00043234508484601974,0.00043564027873799205,0.0004326346970628947,0.00043350382475182414,0.00043335228110663593,0.00043230009032413363,0.000430800806498155,0.0004354976990725845,0.000428759929491207,0.0004306859045755118,0.0004319475847296417,0.0004292396188247949,0.0004290883953217417,0.0004235849482938647,0.0004289502394385636,0.0004238487163092941,0.0004285303584765643,0.00042622259934432805,0.0004239989211782813,0.0004212605708744377,0.0004246949392836541,0.000425090518547222,0.00042612836114130914,0.00042683500214479864,0.0004245794552844018,0.0004294484097044915,0.0004206539015285671,0.0004280907742213458,0.00042534677777439356,0.0004213582433294505,0.0004249507328495383,0.00042311602737754583,0.0004244858864694834,0.00042121633305214345,0.0004189256578683853,0.000421370001276955,0.00042360718362033367,0.00042302694055251777,0.0004173062334302813,0.0004176101356279105,0.0004198849492240697,0.00042094860691577196,0.00042256517917849123,0.00042062095599249005,0.00041444721864536405,0.00041882810182869434,0.00042056103120557964,0.00041751808021217585,0.0004197695816401392,0.00042060442501679063,0.00041795216384343803,0.00041572775808162987,0.0004170415922999382,0.00041407524258829653,0.00041530453017912805,0.00041703591705299914,0.0004130664747208357,0.000417795468820259,0.0004163003759458661,0.00041259865975007415,0.0004151669272687286,0.0004139164520893246,0.00041192432399839163,0.0004089420544914901,0.0004157863149885088,0.00041353117558173835,0.00040844082832336426,0.00041666958713904023,0.0004112458846066147,0.0004111396265216172,0.0004116724303457886,0.0004148687294218689,0.00041153200436383486,0.0004082831437699497,0.0004116547352168709,0.0004117728676646948,0.0004112732131034136,0.00041256443364545703,0.00040600195643492043,0.0004069973074365407,0.00040907328366301954,0.0004093362658750266,0.0004052514850627631,0.00040456251008436084,0.00040832653758116066,0.0004077528137713671,0.0004030503623653203,0.000409998232498765,0.0004107478598598391,0.0004078861093148589,0.00040642477688379586,0.00041038720519281924,0.00040628857095725834,0.0004057319601997733,0.00039974343962967396,0.00040411759982816875,0.0004037476028315723,0.00040675007039681077,0.00040791757055558264,0.00040651654126122594,0.00040504278149455786,0.0004033453296869993,
