2021-07-01
loss,5.516305446624756,4.186546325683594,3.39469051361084,3.008610248565674,2.846514940261841,2.312849283218384,2.1697998046875,1.6307162046432495,1.3663921356201172,1.1186872720718384,1.0914071798324585,1.0236186981201172,0.9768341779708862,0.8280158042907715,0.8545169830322266,0.7037780284881592,0.6995649337768555,0.683295726776123,0.6380472183227539,0.6239581108093262,0.59760981798172,0.5421910881996155,0.6216923594474792,0.5710934996604919,0.5813648700714111,0.5795392394065857,0.6452171802520752,0.576431930065155,0.5461379885673523,0.5665277242660522,0.5826165676116943,0.5337125062942505,0.6002655625343323,0.5649601817131042,0.5464900135993958,0.5248149633407593,0.5022612810134888,0.48510000109672546,0.48251160979270935,0.47155195474624634,0.46828702092170715,0.46976014971733093,0.47901982069015503,0.49198994040489197,0.46503934264183044,0.45455312728881836,0.4571720361709595,0.5007935166358948,0.4808751940727234,0.457515150308609,0.4513777196407318,0.4643620252609253,0.477294385433197,0.4494082033634186,0.4600602686405182,0.459087610244751,0.45890820026397705,0.4468628764152527,0.4501727521419525,0.4537145495414734,0.44302335381507874,0.44123026728630066,0.44498807191848755,0.44641366600990295,0.44591405987739563,0.4407995045185089,0.4293134808540344,0.4324672818183899,0.4148065447807312,0.43543368577957153,0.41652554273605347,0.4303763806819916,0.41478201746940613,0.414737731218338,0.44192105531692505,0.4164527356624603,0.4250960052013397,0.429958701133728,0.4393938481807709,0.42808833718299866,0.43416503071784973,0.4470471739768982,0.509324312210083,0.48483529686927795,0.4738861322402954,0.46585941314697266,0.4585111439228058,0.480213463306427,0.46801522374153137,0.4493545889854431,0.4631953239440918,0.4598930776119232,0.4382748007774353,0.42726293206214905,0.43384912610054016,0.4358748495578766,0.4380149841308594,0.4335259795188904,0.4328380227088928,0.431904137134552,0.4346630871295929,0.450099915266037,0.4290623068809509,0.44342002272605896,0.4424057602882385,0.4343806207180023,0.4308262765407562,0.4261225163936615,0.4453524351119995,0.4259518086910248,0.42400115728378296,0.4132901430130005,0.4229055643081665,0.43253353238105774,0.4207703471183777,0.41428330540657043,0.4265097677707672,0.43614745140075684,0.43645772337913513,0.4200294017791748,0.4237980842590332,0.4247177839279175,0.42367812991142273,0.42830273509025574,0.42602288722991943,0.424014151096344,0.41944989562034607,0.43247660994529724,0.43892034888267517,0.42893877625465393,0.4269998073577881,0.4193442761898041,0.4193422496318817,0.4232233464717865,0.4237241744995117,0.42005884647369385,0.42509394884109497,0.41747647523880005,0.41866445541381836,0.40507972240448,0.40662407875061035,0.40662217140197754,0.40322914719581604,0.40377485752105713,0.41392162442207336,0.42275750637054443,0.41669923067092896,0.42031171917915344,0.42250707745552063,0.419158011674881,0.4227190911769867,0.41741883754730225,0.40950578451156616,0.4103850722312927,0.4041922390460968,0.41134190559387207,0.4326837956905365,0.4082435071468353,0.4110593795776367,0.40554702281951904,0.40877920389175415,0.41387900710105896,0.41555994749069214,0.40517857670783997,0.3934704661369324,0.40877851843833923,0.40717631578445435,0.4111275374889374,0.4108078181743622,0.40912213921546936,0.41114893555641174,0.41544365882873535,0.4019070863723755,0.3983287215232849,0.4065931737422943,0.40010014176368713,0.4095056653022766,0.41436469554901123,0.41251036524772644,0.4071788489818573,0.4187106490135193,0.41368526220321655,0.41522789001464844,0.4170345664024353,0.4157361388206482,0.4045783579349518,0.433167964220047,0.41612353920936584,0.4113381803035736,0.40727779269218445,0.40866073966026306,0.3997969627380371,0.39949044585227966,0.4014650881290436,0.40374675393104553,0.4188140630722046,0.4227980077266693,0.41972869634628296,0.406002402305603,0.4112817347049713,0.397595077753067,0.4003538191318512,0.3948098123073578,0.4122196435928345,0.4149045944213867,0.4160153269767761,0.4144543409347534,0.40895530581474304,0.4259944260120392,0.4473327100276947,0.42262691259384155,0.4080335795879364,0.4152592420578003,0.41474461555480957,0.41139745712280273,0.4025150537490845,0.4232006371021271,0.4021672010421753,0.390974223613739,0.3894873559474945,0.3888661563396454,0.40073534846305847,0.38925135135650635,0.3981693387031555,0.3928632438182831,0.3899000585079193,0.41728445887565613,0.40731561183929443,0.40291115641593933,0.40046533942222595,0.3935686945915222,0.3942877948284149,0.4035046398639679,0.3914767801761627,0.39537984132766724,0.3889703154563904,0.4039275646209717,0.40932801365852356,0.4120546281337738,0.4013354182243347,0.4211927652359009,0.4199909269809723,0.4208170771598816,0.40947169065475464,0.40777119994163513,0.4393942356109619,0.41950616240501404,0.42243579030036926,0.42263442277908325,0.40584295988082886,0.42327940464019775,0.41358819603919983,0.3943372070789337,0.3918524384498596,0.3820372521877289,0.3781365156173706,0.377208411693573,0.3700079917907715,0.3694433569908142,0.36696556210517883,0.36504340171813965,0.36479902267456055,0.36224988102912903,0.3617025315761566,0.3611021041870117,0.35942602157592773,0.3602220118045807,0.3584412634372711,0.35864683985710144,0.3591952621936798,0.35805174708366394,0.35778892040252686,0.3575479984283447,0.3572518825531006,0.3585164248943329,0.35739991068840027,0.358798623085022,0.3577445447444916,0.3584170341491699,0.35701224207878113,0.3573899269104004,0.35799461603164673,0.3588152825832367,0.3584362864494324,0.35758984088897705,0.35765790939331055,0.3595044016838074,0.35936278104782104,0.3573307991027832,0.35740533471107483,0.3574039041996002,0.3568314015865326,0.3561663031578064,0.35630765557289124,0.35557907819747925,0.35517558455467224,0.35743504762649536,0.3559294044971466,0.3572067618370056,0.357422798871994,0.35671597719192505,0.35910674929618835,0.35789063572883606,0.3578506112098694,0.3574434518814087,0.3572552502155304,0.3584156334400177,0.3555589020252228,0.35660669207572937,0.3573533296585083,0.3570253551006317,0.3556644022464752,0.35748419165611267,0.3585085868835449,0.3589291572570801,0.3571297228336334,0.3588293194770813,0.36268338561058044,0.36066004633903503,0.3605469763278961,0.36175042390823364,0.3624933063983917,0.3588877320289612,0.35837748646736145,0.35831668972969055,0.3591977059841156,0.3600037693977356,0.35905420780181885,0.35819974541664124,0.35759276151657104,0.3565883934497833,0.3571309447288513,0.3580142557621002,0.3589669466018677,0.36199578642845154,0.3578251004219055,0.3579150438308716,0.35874229669570923,0.3607718348503113,0.35641101002693176,0.35658901929855347,0.3550702631473541,0.35575711727142334,0.35527437925338745,0.3564797341823578,0.3574266731739044,0.3572947680950165,0.35669541358947754,0.35717445611953735,0.3570912182331085,0.35741060972213745,0.3579288721084595,0.3587424159049988,0.35925987362861633,0.3606334328651428,0.36007604002952576,0.3605566620826721,0.3599117398262024,0.3598010838031769,0.35973283648490906,0.35860955715179443,0.35784009099006653,0.35850590467453003,0.3586101830005646,0.3578851521015167,0.35739901661872864,0.3567557632923126,0.3565163314342499,0.36186060309410095,0.36042487621307373,0.3607531189918518,0.35779842734336853,0.3581957519054413,0.36012786626815796,0.3574088513851166,0.3582330048084259,0.3588908910751343,0.3586183488368988,0.3593596816062927,0.3580663800239563,0.35687074065208435,0.3585096299648285,0.35848626494407654,0.3584863245487213,0.3582031726837158,0.3584808111190796,0.3583310544490814,0.3583303987979889,0.35768580436706543,0.3578327000141144,0.3583225905895233,0.35812196135520935,0.35848426818847656,0.3578210473060608,0.356555700302124,0.3574376106262207,0.3590744137763977,0.3572627007961273,0.35686424374580383,0.3578563630580902,0.35735756158828735,0.35748374462127686,0.3569487929344177,0.35703104734420776,0.3577253222465515,0.35680776834487915,0.35724759101867676,0.35677891969680786,0.3572428226470947,0.35666048526763916,0.3572081923484802,0.3566576838493347,0.35695356130599976,0.3565499484539032,0.3566628396511078,0.35661303997039795,0.3567689061164856,0.3564533591270447,0.35629722476005554,0.3564954698085785,0.3563399314880371,0.3566177189350128,0.3561437427997589,0.3564995527267456,0.3559839725494385,0.3563799262046814,0.3560371696949005,0.3564116656780243,0.3558947741985321,0.3561899662017822,0.3557199239730835,0.35611802339553833,0.35580959916114807,0.35641035437583923,0.355349600315094,0.356179416179657,0.3554112911224365,0.3558976352214813,0.35550904273986816,0.3562014698982239,0.355339914560318,0.3558462858200073,0.3551982343196869,0.35533884167671204,0.35524019598960876,0.35595253109931946,0.3553619086742401,0.355579674243927,0.3549919128417969,0.3549688458442688,0.35459670424461365,0.3543516993522644,0.3539680242538452,0.35371914505958557,0.3533723056316376,0.3536140024662018,0.3535451591014862,0.3544390797615051,0.35415682196617126,0.3543712794780731,0.36048975586891174,0.355804443359375,0.3557274043560028,0.35601529479026794,0.3555304706096649,0.3540426790714264,0.3541615903377533,0.35560160875320435,0.35549288988113403,0.3562571406364441,0.3563937842845917,0.3564039170742035,0.3561244010925293,0.35626280307769775,0.35754361748695374,0.3576733469963074,0.3581644594669342,0.35703960061073303,0.3557545244693756,0.35602959990501404,0.35645177960395813,0.3559013307094574,0.357423335313797,0.356979101896286,0.3565950095653534,0.3558555543422699,0.35594701766967773,0.35671207308769226,0.3567849099636078,0.3551627993583679,0.3555987775325775,0.35567671060562134,0.35653045773506165,0.355864554643631,0.355845183134079,0.3555442988872528,0.3560941815376282,0.35607656836509705,0.35659798979759216,0.3561170697212219,0.35638174414634705,0.35606786608695984,0.3569929003715515,0.35587918758392334,0.35705775022506714,0.35597822070121765,0.3559654951095581,0.3555179238319397,0.3565022051334381,0.35511884093284607,0.3546948730945587,0.3542099595069885,0.3562459647655487,0.3575429320335388,0.35851195454597473,0.35714399814605713,0.3547229468822479,0.35699737071990967,0.3574160039424896,0.35565629601478577,0.35506460070610046,0.356201171875,0.35878968238830566,0.35652387142181396,0.3563166856765747,0.3554118573665619,0.356430321931839,0.3556062579154968,0.3564661741256714,0.3558446168899536,0.3564038574695587,0.355699747800827,0.3566114604473114,0.3552592694759369,0.35573792457580566,0.355480432510376,0.3560868799686432,0.3554016947746277,0.3556567430496216,0.35543593764305115,0.35568711161613464,0.35517871379852295,0.3544672727584839,0.3557035028934479,0.35496532917022705,0.3564286231994629,0.35555317997932434,0.35555678606033325,0.3551812469959259,0.35482797026634216,0.3543451428413391,0.354312539100647,0.35433825850486755,0.3552025556564331,0.35591191053390503,0.35496553778648376,0.3533775508403778,0.35368236899375916,0.3548305034637451,0.3548186421394348,0.35383519530296326,0.35378000140190125,0.35452643036842346,0.35472792387008667,0.3540882468223572,0.35404643416404724,0.35434845089912415,0.3545304834842682,0.354153037071228,0.3542426824569702,0.35407641530036926,0.35395801067352295,0.3537866771221161,0.35434746742248535,0.3544251322746277,0.353852778673172,0.3534148931503296,0.3534712791442871,0.35344091057777405,0.35395655035972595,0.3545896112918854,0.3540468215942383,0.353039413690567,0.35304033756256104,0.3542404770851135,0.35445088148117065,0.3553425669670105,0.3537529706954956,0.3544486463069916,0.3540463447570801,0.35371750593185425,0.35394448041915894,0.35474836826324463,0.3542994558811188,0.3530389070510864,0.35436341166496277,0.3551647365093231,0.3542415499687195,0.355316162109375,0.3552546501159668,0.35433706641197205,0.353877991437912,0.3545758128166199,0.3550892472267151,0.3540204167366028,0.3543819189071655,0.3549269735813141,0.3548355996608734,0.3550162613391876,0.3545590937137604,0.3540711998939514,0.354564368724823,0.35500258207321167,0.35670730471611023,0.35555005073547363,0.35505411028862,0.35609710216522217,0.35811886191368103,0.3543197512626648,0.3540027439594269,0.3554697334766388,0.3556582033634186,0.35501229763031006,0.357372522354126,0.35593679547309875,0.3563424348831177,0.3551481068134308,0.35675185918807983,0.3550356328487396,0.355610728263855,0.3560158312320709,0.3556783199310303,0.3542562425136566,0.35513609647750854,0.3555356562137604,0.356343150138855,0.3549242317676544,0.3552449941635132,0.35452523827552795,0.3541942238807678,0.35415759682655334,0.3542417585849762,0.3554978370666504,0.355105459690094,0.3537834882736206,0.3546157479286194,0.35542812943458557,0.3564988970756531,0.355883926153183,0.354444295167923,0.3543485999107361,0.3559306561946869,0.3558042049407959,0.35504618287086487,0.3548329770565033,0.35477128624916077,0.3549913465976715,0.3554614782333374,0.3558900058269501,0.3557237982749939,0.3549816310405731,0.3549900949001312,0.35537222027778625,0.3557540774345398,0.35590261220932007,0.35547342896461487,0.3555161952972412,0.3554573655128479,0.35603585839271545,0.3557756543159485,0.35534727573394775,0.355178564786911,0.35493677854537964,0.355501651763916,0.35588306188583374,0.35541415214538574,0.35522696375846863,0.3556172549724579,0.3552704453468323,0.3549901247024536,0.3547914922237396,0.355575293302536,0.3554351031780243,0.35528016090393066,0.35505762696266174,0.35536304116249084,0.35513848066329956,0.35495200753211975,0.35478174686431885,0.35526901483535767,0.35519617795944214,0.35519835352897644,0.3549301326274872,0.3550954759120941,0.3549134135246277,0.3550219237804413,0.3549109697341919,0.3550337851047516,0.3548447787761688,0.3550051152706146,0.3547275960445404,0.35512086749076843,0.3550319969654083,0.3550386130809784,0.3546594977378845,0.35479283332824707,0.354627788066864,0.3550645411014557,0.3548310399055481,0.3548834025859833,0.35467761754989624,0.3549676239490509,0.3548274338245392,0.3546653389930725,0.3543890714645386,0.3549796938896179,0.3549708127975464,0.3548070788383484,0.35445645451545715,0.35473719239234924,0.35449931025505066,0.35474303364753723,0.3546496033668518,0.354812890291214,0.35447245836257935,0.35470786690711975,0.35453879833221436,0.3545817732810974,0.35424739122390747,0.354589581489563,0.35456424951553345,0.3546431362628937,0.35451069474220276,0.35443559288978577,0.3537895977497101,0.35424014925956726,0.35435962677001953,0.35441479086875916,0.35406142473220825,0.35424014925956726,0.35381707549095154,0.3540485203266144,0.35408028960227966,0.35412880778312683,0.35379868745803833,0.353588730096817,0.35350301861763,0.35381385684013367,0.3545251190662384,0.3531865179538727,0.3540745675563812,0.3535330593585968,0.35334691405296326,0.3531127870082855,0.35328301787376404,0.3530867099761963,0.35336539149284363,0.35364678502082825,0.35399532318115234,0.35266923904418945,0.35343340039253235,0.3536190986633301,0.35314130783081055,0.3530579209327698,0.3537663221359253,0.35300660133361816,0.35319024324417114,0.3534065783023834,0.35320737957954407,0.35314327478408813,0.3530200719833374,0.35297179222106934,0.35297948122024536,0.35311973094940186,0.35314005613327026,0.3529963791370392,0.35294869542121887,0.35295942425727844,0.35289236903190613,0.3529297411441803,0.3527452051639557,0.35248374938964844,0.35239648818969727,0.352351576089859,0.3522605895996094,0.35275405645370483,0.3530062437057495,0.35213345289230347,0.3524349331855774,0.35208043456077576,0.35282787680625916,0.35215869545936584,0.3528214395046234,0.35305991768836975,0.35288378596305847,0.35335445404052734,0.353060245513916,0.3521466851234436,0.352100133895874,0.3537985682487488,0.35656556487083435,0.35610994696617126,0.35483744740486145,0.3549777865409851,0.35526221990585327,0.3557179570198059,0.3553703725337982,0.35453173518180847,0.3545309603214264,0.35589149594306946,0.35518476366996765,0.353956401348114,0.3545956313610077,0.3549816608428955,0.35515621304512024,0.35492968559265137,0.3543965518474579,0.35534149408340454,0.35475340485572815,0.3542774021625519,0.3549637198448181,0.3550261855125427,0.35443729162216187,0.3545152246952057,0.3547552824020386,0.354673832654953,0.3543236255645752,0.35464686155319214,0.3545646071434021,0.35434457659721375,0.3545447289943695,0.3548423945903778,0.3542659282684326,0.35411566495895386,0.3544975221157074,0.3545326590538025,0.35407212376594543,0.3543463945388794,0.354289710521698,0.35435613989830017,0.35418862104415894,0.35411834716796875,0.3543532192707062,0.35459139943122864,0.35413259267807007,0.353962242603302,0.35402247309684753,0.3543756902217865,0.35426509380340576,0.35409486293792725,0.35415953397750854,0.3542433977127075,0.3540742099285126,0.35423633456230164,0.35377877950668335,0.35389477014541626,0.35439008474349976,0.35440534353256226,0.35386988520622253,0.35361453890800476,0.35379764437675476,0.35433754324913025,0.3540455102920532,0.3537045419216156,0.35383105278015137,0.35405296087265015,0.35384535789489746,0.354110985994339,0.35382407903671265,0.35358041524887085,0.3538256883621216,0.3542664647102356,0.35389244556427,0.3536313772201538,0.3536367118358612,0.3541581928730011,0.3538203537464142,0.3535348176956177,0.35371607542037964,0.35406798124313354,0.35373765230178833,0.353387713432312,0.35349422693252563,0.3540431261062622,0.3536982536315918,0.35331735014915466,0.353296160697937,0.3538669943809509,0.3537023961544037,0.35312288999557495,0.35298529267311096,0.3535461723804474,0.3534999489784241,0.353013813495636,0.3526005744934082,0.3527955114841461,0.3532293438911438,0.3538624048233032,0.35388627648353577,0.35378462076187134,0.3529542088508606,0.35323452949523926,0.35354119539260864,0.35336410999298096,0.35262206196784973,0.352783739566803,0.3534080684185028,0.3536449670791626,0.35516491532325745,0.35433587431907654,0.3525247275829315,0.35363343358039856,0.352404922246933,0.35235804319381714,0.3525327742099762,0.3542775511741638,0.35450121760368347,0.3521105945110321,0.35216987133026123,0.352433443069458,0.353457510471344,0.35377469658851624,0.3532696068286896,0.3531592786312103,0.35289761424064636,0.3533935546875,0.35360145568847656,0.35357558727264404,0.35289978981018066,0.35333603620529175,0.3545525372028351,0.3554912209510803,0.35257279872894287,0.3545078635215759,0.35370132327079773,0.3551817238330841,0.35369348526000977,0.35313862562179565,0.3536143898963928,0.3535502254962921,0.35320308804512024,0.3547567129135132,0.3524533808231354,0.3533380627632141,0.35262900590896606,0.35464853048324585,0.3528331220149994,0.3538074791431427,0.35440346598625183,0.35526156425476074,0.35323914885520935,0.3534475564956665,0.35333043336868286,0.353657603263855,0.3561738133430481,0.35462212562561035,0.35292330384254456,0.3532768487930298,0.3542913496494293,0.35386040806770325,0.3539854884147644,0.35397300124168396,0.3551136255264282,0.3544347584247589,0.35330483317375183,0.3540620505809784,0.3554156422615051,0.35277798771858215,0.3524653911590576,0.35441264510154724,0.3558640778064728,0.3528880476951599,0.35231298208236694,0.35368281602859497,0.351612389087677,0.3520001471042633,0.3532792329788208,0.3559077978134155,0.35103538632392883,0.3514220714569092,0.35234203934669495,0.3530270457267761,0.35241299867630005,0.3525841534137726,0.3528132140636444,0.35293060541152954,0.35262688994407654,0.3525075912475586,0.3535825312137604,0.35334527492523193,0.3533543050289154,0.3533530533313751,0.35368812084198,0.35346829891204834,0.35306328535079956,0.3534705638885498,0.3533017039299011,0.3533670902252197,0.35362371802330017,0.3530483543872833
