2021-06-26
loss,1.776993751525879,0.9493509531021118,0.9504220485687256,0.8671919703483582,0.7464640736579895,0.7862612009048462,0.7579954862594604,0.6551225781440735,0.5582690238952637,0.4977986216545105,0.5503938794136047,0.5597713589668274,0.5238018035888672,0.492389053106308,0.454757422208786,0.41906386613845825,0.43242400884628296,0.459529846906662,0.450517863035202,0.41390132904052734,0.38475126028060913,0.37740686535835266,0.381818950176239,0.3859092891216278,0.37668099999427795,0.3628173768520355,0.3438568413257599,0.33082735538482666,0.3488824665546417,0.3454732298851013,0.3250226080417633,0.31120565533638,0.3166772723197937,0.32012245059013367,0.3272077143192291,0.31440141797065735,0.29659873247146606,0.30099669098854065,0.31652745604515076,0.3204645812511444,0.2844361364841461,0.3028421700000763,0.31538012623786926,0.28508827090263367,0.2948630750179291,0.31067153811454773,0.2886756956577301,0.3051011264324188,0.295941025018692,0.279056578874588,0.29453277587890625,0.295658141374588,0.2680000960826874,0.29128921031951904,0.2766502797603607,0.26021215319633484,0.2807014286518097,0.2676751911640167,0.25276732444763184,0.2691192030906677,0.2661270201206207,0.24945688247680664,0.26149341464042664,0.2692214250564575,0.24551348388195038,0.28366580605506897,0.25134897232055664,0.254718542098999,0.2709660828113556,0.24340546131134033,0.2586677670478821,0.2522687613964081,0.24587006866931915,0.26424920558929443,0.2416963428258896,0.26435989141464233,0.24305607378482819,0.24176299571990967,0.25891900062561035,0.2311549335718155,0.24967031180858612,0.23839585483074188,0.23075029253959656,0.25184497237205505,0.22905059158802032,0.25069838762283325,0.2347906529903412,0.2329077124595642,0.24784694612026215,0.2253180593252182,0.2448117733001709,0.22616195678710938,0.23675838112831116,0.234903022646904,0.22641783952713013,0.2512337267398834,0.22194398939609528,0.24324214458465576,0.21906912326812744,0.24659296870231628,0.21853232383728027,0.24289491772651672,0.2232949435710907,0.2388966828584671,0.2260432094335556,0.2351263165473938,0.20765766501426697,0.22168508172035217,0.22428667545318604,0.21228837966918945,0.23187129199504852,0.22204849123954773,0.21354982256889343,0.20286831259727478,0.21514004468917847,0.21639887988567352,0.20993559062480927,0.21674326062202454,0.2022927701473236,0.19998696446418762,0.21009525656700134,0.2056453675031662,0.21477067470550537,0.2078801691532135,0.211035817861557,0.19780920445919037,0.20190367102622986,0.20053505897521973,0.20278790593147278,0.2076074779033661,0.21245166659355164,0.18507643043994904,0.190469890832901,0.2129322737455368,0.198539599776268,0.20317506790161133,0.20335964858531952,0.1962408721446991,0.19048354029655457,0.19791115820407867,0.2059524953365326,0.19489464163780212,0.18559147417545319,0.1946626752614975,0.1988241821527481,0.2006240040063858,0.18288302421569824,0.20433582365512848,0.19105856120586395,0.1940186768770218,0.19335302710533142,0.19744770228862762,0.18683359026908875,0.1904740035533905,0.18242114782333374,0.1986006647348404,0.19163501262664795,0.18503496050834656,0.18666844069957733,0.18396002054214478,0.19755496084690094,0.18953996896743774,0.1739063411951065,0.17359812557697296,0.1997857242822647,0.1991603523492813,0.17339012026786804,0.17406488955020905,0.18794690072536469,0.1950836479663849,0.1906137764453888,0.17450487613677979,0.17039452493190765,0.17140476405620575,0.18588043749332428,0.1849856972694397,0.18002928793430328,0.16418257355690002,0.18741892278194427,0.20729133486747742,0.16773469746112823,0.21129770576953888,0.1919863224029541,0.1921738088130951,0.1897026002407074,0.17664973437786102,0.1826271414756775,0.18288594484329224,0.1911698430776596,0.1714136302471161,0.19010485708713531,0.18651597201824188,0.1577421873807907,0.17821113765239716,0.17820776998996735,0.17866095900535583,0.164434552192688,0.18765835464000702,0.1829180121421814,0.17215365171432495,0.18250149488449097,0.1732012927532196,0.17132067680358887,0.1621083766222,0.19968144595623016,0.18715398013591766,0.16143840551376343,0.22769145667552948,0.17731516063213348,0.21995747089385986,0.200218066573143,0.231888085603714,0.18397700786590576,0.24609145522117615,0.21174226701259613,0.23386988043785095,0.22136391699314117,0.21977588534355164,0.20524382591247559,0.22917355597019196,0.1834273636341095,0.24693500995635986,0.22495554387569427,0.22137270867824554,0.20127788186073303,0.24178896844387054,0.2188931107521057,0.216748908162117,0.20848523080348969,0.2109944373369217,0.19030705094337463,0.21725590527057648,0.17333899438381195,0.2476559579372406,0.22194616496562958,0.21022097766399384,0.20369739830493927,0.21194033324718475,0.200936421751976,0.20375432074069977,0.1829572319984436,0.2187361866235733,0.20155549049377441,0.20669707655906677,0.1908811628818512,0.20715148746967316,0.19652701914310455,0.20209217071533203,0.18203991651535034,0.2104634791612625,0.19625617563724518,0.1952483355998993,0.17818740010261536,0.20800180733203888,0.19150565564632416,0.1993979811668396,0.18125398457050323,0.20651142299175262,0.19496668875217438,0.19169647991657257,0.18080586194992065,0.19911377131938934,0.18690605461597443,0.19148112833499908,0.1762540340423584,0.19864428043365479,0.1881556659936905,0.18624727427959442,0.17728650569915771,0.19024311006069183,0.18181639909744263,0.18573406338691711,0.17232179641723633,0.19180500507354736,0.1799991875886917,0.1861656904220581,0.17149659991264343,0.19341708719730377,0.1851174682378769,0.17731492221355438,0.16734351217746735,0.1880149245262146,0.17366693913936615,0.1857609748840332,0.1680445522069931,0.1913839429616928,0.1832425594329834,0.1734236776828766,0.16562533378601074,0.1769164502620697,0.16331228613853455,0.18281958997249603,0.16572879254817963,0.18274827301502228,0.17667973041534424,0.16748356819152832,0.16253377497196198,0.17159052193164825,0.1583072543144226,0.16191010177135468,0.158455029129982,0.1593986302614212,0.1403118222951889,0.14199456572532654,0.147909477353096,0.14311879873275757,0.13679887354373932,0.1367485523223877,0.1394875943660736,0.1378512978553772,0.13420327007770538,0.13411341607570648,0.1356203705072403,0.1347687989473343,0.13288924098014832,0.13257387280464172,0.1325022429227829,0.1316344439983368,0.13087257742881775,0.1312144696712494,0.1315380185842514,0.13045728206634521,0.13028225302696228,0.13024663925170898,0.13017010688781738,0.12941281497478485,0.12876681983470917,0.12937113642692566,0.12884673476219177,0.12894156575202942,0.12785667181015015,0.12802155315876007,0.1280875951051712,0.1283228099346161,0.12793007493019104,0.12752583622932434,0.12707571685314178,0.12690049409866333,0.12694358825683594,0.12701299786567688,0.12703652679920197,0.12684375047683716,0.1266801506280899,0.1273290067911148,0.1264139860868454,0.12618479132652283,0.1257953941822052,0.12588390707969666,0.12550392746925354,0.12600849568843842,0.12566566467285156,0.1254504919052124,0.1249401643872261,0.1254166066646576,0.12544730305671692,0.12496072798967361,0.12483403086662292,0.12493041902780533,0.12432041019201279,0.12440662831068039,0.12440796196460724,0.1246764287352562,0.12454210221767426,0.12473956495523453,0.12463642656803131,0.12487366050481796,0.12456601858139038,0.12406305968761444,0.12395280599594116,0.12414658069610596,0.12356638163328171,0.12342610955238342,0.12409892678260803,0.12302674353122711,0.12305131554603577,0.12269245833158493,0.1236926019191742,0.12288019806146622,0.12282971292734146,0.122439906001091,0.12255959212779999,0.12249621748924255,0.12289346009492874,0.12244100123643875,0.12230423837900162,0.12204013764858246,0.1219501718878746,0.12163928151130676,0.12264104187488556,0.12259580940008163,0.1219417005777359,0.12189240753650665,0.12182298302650452,0.1214110478758812,0.12121497839689255,0.12125766277313232,0.12110298871994019,0.12124872952699661,0.12084471434354782,0.1208512932062149,0.12053325027227402,0.12078551948070526,0.12100937217473984,0.12066327780485153,0.12053320556879044,0.12097688019275665,0.12141690403223038,0.1231219470500946,0.12218033522367477,0.1201029047369957,0.12004519253969193,0.12115102261304855,0.12125253677368164,0.12107212096452713,0.120402492582798,0.11998498439788818,0.12028755247592926,0.12066780030727386,0.11967290192842484,0.11946167051792145,0.11935388296842575,0.12001655250787735,0.11962699890136719,0.11943398416042328,0.11940336972475052,0.11953337490558624,0.11932776123285294,0.11905103921890259,0.11897893249988556,0.11881469935178757,0.11817492544651031,0.11850197613239288,0.11820945888757706,0.1188681498169899,0.11854343116283417,0.11876386404037476,0.1186019778251648,0.1177346408367157,0.11847441643476486,0.11771208792924881,0.11794114112854004,0.1184718981385231,0.11783493310213089,0.11763039231300354,0.11774475127458572,0.11783017218112946,0.11805186420679092,0.11715356260538101,0.11722315847873688,0.11706355214118958,0.11733432859182358,0.11676489561796188,0.11621386557817459,0.11722973734140396,0.11715244501829147,0.11675859242677689,0.11693423986434937,0.11744458228349686,0.116920106112957,0.1167273074388504,0.11643213778734207,0.11648532748222351,0.11603669077157974,0.1157972514629364,0.11572282761335373,0.11636658012866974,0.1155867949128151,0.11638423055410385,0.11601950973272324,0.11657644063234329,0.1167430654168129,0.11656210571527481,0.1170489713549614,0.11641161888837814,0.1160598173737526,0.1155453771352768,0.11563662439584732,0.11561696976423264,0.11529751867055893,0.11574286222457886,0.11559052765369415,0.11614986509084702,0.11608760058879852,0.11609601974487305,0.115147165954113,0.11503717303276062,0.11498846113681793,0.11489623785018921,0.1142236664891243,0.11509068310260773,0.11529647558927536,0.1149391382932663,0.11508021503686905,0.11540939658880234,0.11496099829673767,0.11465930193662643,0.11461757868528366,0.11424043029546738,0.11449939012527466,0.11367178708314896,0.1141638308763504,0.11437378078699112,0.1141500473022461,0.11452553421258926,0.11447719484567642,0.113735131919384,0.11389389634132385,0.11432112008333206,0.11362208425998688,0.11358625441789627,0.11329493671655655,0.11296156048774719,0.11322619765996933,0.11286327987909317,0.11316289007663727,0.11324562132358551,0.1133817657828331,0.11459320038557053,0.1139337494969368,0.11387819796800613,0.11277399957180023,0.1126505509018898,0.11249682307243347,0.11227327585220337,0.11274399608373642,0.11254118382930756,0.1124042496085167,0.11325746774673462,0.11330840736627579,0.11304864287376404,0.11314013600349426,0.1131729856133461,0.11297153681516647,0.11175937205553055,0.1119997650384903,0.11212331801652908,0.11205016821622849,0.11143092066049576,0.11196614801883698,0.1119561418890953,0.11235246807336807,0.11209634691476822,0.11247096955776215,0.11147893220186234,0.11216221004724503,0.11270854622125626,0.11288934201002121,0.11217490583658218,0.11149201542139053,0.11133105307817459,0.11134032160043716,0.11164089292287827,0.11058700084686279,0.1109100729227066,0.11085420101881027,0.11067862808704376,0.11111458390951157,0.11109526455402374,0.11161181330680847,0.11170640587806702,0.11124511808156967,0.11148780584335327,0.11159496754407883,0.11182449012994766,0.11127091944217682,0.1114976778626442,0.11128368973731995,0.11072517186403275,0.11008420586585999,0.11007673293352127,0.10973767191171646,0.10968100279569626,0.1100645512342453,0.11001136153936386,0.11016931384801865,0.10958164930343628,0.1096198633313179,0.11009572446346283,0.11175663769245148,0.11142480373382568,0.11096170544624329,0.1105065643787384,0.10949283093214035,0.10949399322271347,0.10947966575622559,0.10989240556955338,0.10916508734226227,0.11009267717599869,0.10969024896621704,0.10990846157073975,0.11012448370456696,0.10913940519094467,0.10984443128108978,0.1106470450758934,0.11007954180240631,0.10987680405378342,0.10901045054197311,0.10892190039157867,0.10946597903966904,0.10850798338651657,0.10918183624744415,0.10886996984481812,0.10926352441310883,0.10935419797897339,0.10944699496030807,0.1092112809419632,0.10928346961736679,0.10912351310253143,0.10912380367517471,0.10837581753730774,0.10855649411678314,0.10868284851312637,0.10910598188638687,0.10904465615749359,0.1085779145359993,0.10872890800237656,0.10890744626522064,0.10817217081785202,0.10813511908054352,0.10902372747659683,0.10785382241010666,0.10838287323713303,0.107956163585186,0.10816110670566559,0.10805366188287735,0.10792583227157593,0.10786476731300354,0.10853320360183716,0.10798019915819168,0.10832895338535309,0.10763240605592728,0.10807612538337708,0.10752614587545395,0.10762809962034225,0.10812333971261978,0.10717722028493881,0.10798685252666473,0.10732311755418777,0.10684452950954437,0.10680346935987473,0.107752725481987,0.10719528794288635,0.10701290518045425,0.10800373554229736,0.10796403884887695,0.1075441986322403,0.10750143975019455,0.10707927495241165,0.10661862790584564,0.10599624365568161,0.10684699565172195,0.10658124834299088,0.10646666586399078,0.10664524883031845,0.10695087909698486,0.10644654184579849,0.10690388083457947,0.10736672580242157,0.10701115429401398,0.10715892165899277,0.10674599558115005,0.10629773885011673,0.10639374703168869,0.10634631663560867,0.10617314279079437,0.10631215572357178,0.10667262971401215,0.10639089345932007,0.10585794597864151,0.10640521347522736,0.10604020953178406,0.10618681460618973,0.1061389371752739,0.10611307621002197,0.1059737578034401,0.10599365085363388,0.10609851032495499,0.10646194964647293,0.10594301670789719,0.10519653558731079,0.10605676472187042,0.10503046959638596,0.10603208094835281,0.10543857514858246,0.105555959045887,0.10586532950401306,0.10618138313293457,0.10623597353696823,0.10609155148267746,0.10607592761516571,0.10560590773820877,0.10502756386995316,0.10527465492486954,0.10543686151504517,0.10568161308765411,0.10502038896083832,0.10547085106372833,0.10404793918132782,0.10448218882083893,0.10452974587678909,0.10481581836938858,0.1047227680683136,0.10523101687431335,0.10521811246871948,0.10539733618497849,0.10553648322820663,0.10543683916330338,0.10536555200815201,0.1048503890633583,0.10421264916658401,0.10464941710233688,0.10440351814031601,0.10470116883516312,0.10427282750606537,0.10461777448654175,0.1046130359172821,0.10500098019838333,0.10465405136346817,0.10442589968442917,0.1045263409614563,0.10489381104707718,0.10415366291999817,0.10411150008440018,0.10393072664737701,0.10400977730751038,0.10441716015338898,0.10446950793266296,0.1044950932264328,0.10359328985214233,0.10453078895807266,0.10390382260084152,0.10422571748495102,0.10403352230787277,0.10449157655239105,0.10380316525697708,0.10374050587415695,0.10386355966329575,0.10327968746423721,0.10347659885883331,0.10409586131572723,0.10408054292201996,0.10370519757270813,0.10401972383260727,0.10413415729999542,0.1044427752494812,0.1039283350110054,0.10350698232650757,0.10350168496370316,0.10330192744731903,0.1033858135342598,0.10322301089763641,0.10364890098571777,0.10335519909858704,0.1032654270529747,0.10326855629682541,0.10318886488676071,0.1033390611410141,0.10339819639921188,0.1031852513551712,0.10324020683765411,0.10243037343025208,0.10289526730775833,0.10258908569812775,0.10256879776716232,0.10312122851610184,0.10271281749010086,0.10223012417554855,0.1023852527141571,0.10244963318109512,0.10299994796514511,0.10252850502729416,0.10306740552186966,0.10268298536539078,0.10241127014160156,0.1020546406507492,0.10157608985900879,0.10204636305570602,0.10243469476699829,0.10296567529439926,0.10240291804075241,0.10223277658224106,0.10229972749948502,0.10199832916259766,0.10281616449356079,0.102141372859478,0.10224085301160812,0.10225748270750046,0.10170801728963852,0.10201025754213333,0.101779505610466,0.10143942385911942,0.10171381384134293,0.10208095610141754,0.10192761570215225,0.10111857205629349,0.10257182270288467,0.10223058611154556,0.10132769495248795,0.1010027602314949,0.10120575875043869,0.10074709355831146,0.10113845020532608,0.10134263336658478,0.1010219007730484,0.10118000209331512,0.10130567848682404,0.10166694223880768,0.10160502046346664,0.10062767565250397,0.10101238638162613,0.10066108405590057,0.10121241956949234,0.10076053440570831,0.10209710150957108,0.10215113312005997,0.10234705358743668,0.10109546035528183,0.10163529217243195,0.10170753300189972,0.10140929371118546,0.10131760686635971,0.1008298248052597,0.10094095021486282,0.10122247040271759,0.10186105966567993,0.10204765200614929,0.10176191478967667,0.10061616450548172,0.10041007399559021,0.10032979398965836,0.09978432208299637,0.10147222131490707,0.10145276039838791,0.10097901523113251,0.10088121145963669,0.10105002671480179,0.10101941227912903,0.10089806467294693,0.09980450570583344,0.10073921829462051,0.10092858970165253,0.10116670280694962,0.10080435872077942,0.10015869140625,0.10011906921863556,0.10056647658348083,0.09924329817295074,0.1000281274318695,0.10018698871135712,0.10029782354831696,0.09989441931247711,0.1005983054637909,0.10031280666589737,0.10058886557817459,0.10009302943944931,0.10019318759441376,0.09990733116865158,0.09958489239215851,0.10001087188720703,0.09998755156993866,0.10005629807710648,0.09977186471223831,0.0995125100016594,0.09919006377458572,0.09954480081796646,0.09917201101779938,0.09960446506738663,0.09934034198522568,0.09980816394090652,0.0994347557425499,0.09943198412656784,0.09886901080608368,0.09916427731513977,0.09936977177858353,0.09961938112974167,0.09941831976175308,0.09946845471858978,0.09933339804410934,0.09951967746019363,0.09960833191871643,0.09873484820127487,0.09871391952037811,0.0989263579249382,0.09852777421474457,0.09936494380235672,0.09906701743602753,0.09925153851509094,0.09947895258665085,0.09944698959589005,0.09901706874370575,0.09906905889511108,0.09865342825651169,0.09820828586816788,0.09840187430381775,0.09876030683517456,0.09898006916046143
