,0,1,2,3
0,0.04616403936859183,0.0,0.9989338724205797,0.0
1,-0.025502359627912717,-0.6712435243756613,0.3799136676277219,-0.6359617644063225
2,-0.7128516322598398,-0.6383289172941031,-0.2837674339507001,-0.062086932277695586
3,-0.7333331077790266,0.05076655218290525,0.25754485796304155,0.6271490702786788
4,-0.05964072865535978,0.11288511852519546,0.9845210150106891,0.12007624454209405
5,0.02888162288897045,-0.5544635543201913,0.5279815871705581,-0.6426285570987164
6,-0.645081503789116,-0.6801458998528674,-0.25329186996200265,-0.23898668790051236
7,-0.8229733504787133,-0.012626550357224035,0.11058002130314473,0.5570704565102284
8,-0.1798972419330032,0.20644912185168593,0.9331722863452798,0.23282015898261232
9,0.06369139976808096,-0.42005455631792366,0.6641168481270565,-0.6151799633813827
10,-0.5602088546894449,-0.6970665131749244,-0.19195472094321567,-0.40424955218937
11,-0.8860157141567958,-0.08732539796626823,-0.02550106730644737,0.454642854011242
12,-0.3090491477629691,0.27708940973882845,0.8475799051294033,0.33063331304997085
13,0.07601635039060434,-0.2738365248850304,0.7807061665208981,-0.5565365699290805
14,-0.4638556725511757,-0.6865958577781757,-0.10329919752899325,-0.5502302417296016
15,-0.9199420917687543,-0.16764837135965796,-0.14345073738999667,0.32407168545685777
16,-0.44092153921916727,0.3225408982725007,0.7321948982138639,0.4067507790081757
17,0.06431090218216164,-0.12219837283649347,0.871089837239762,-0.47131110849865837
18,-0.36213890801935605,-0.6476647942458994,0.007516860046979608,-0.6703202386978931
19,-0.9236943776380306,-0.24753288190906034,-0.23713197183741103,0.17112742920463342
20,-0.5690530846840143,0.34198894535049695,0.5929848207403707,0.45562171857932054
21,0.028485319583892943,0.02824088907091438,0.9299286306581781,-0.36554586666366873
22,-0.2613293701538006,-0.5807000183376233,0.13400576608135706,-0.7593002723920556
23,-0.8977268640513895,-0.32087925393564065,-0.3018524836645147,0.0028390244329297085
24,-0.6870448152646204,0.33610229044272955,0.43710916930340177,0.47322325205767385
