,0,1,2,3
0,0.7892189816500653,0.0,0.6141118782463287,0.0
1,0.7939459412610663,-0.010279625985295924,0.6078480045194887,-0.00806071004052425
2,0.7984890254892673,-0.020587577385378298,0.6014423327951631,-0.016079432593025796
3,0.8028473878141847,-0.030921140727723385,0.5948960889187249,-0.0240540708662948
4,0.8070202265765964,-0.04127759343971735,0.5882105330107232,-0.031982542602571544
5,0.8110067851536408,-0.05165420454133603,0.5813869591849612,-0.03986278060575054
6,0.8148063521227797,-0.062048235340161774,0.5744266952581548,-0.04769273326551142
7,0.8184182614145841,-0.0724569401285623,0.5673311024512337,-0.05547036507724481
8,0.8218418924543053,-0.0828775668828561,0.5601015750823647,-0.06319365715764272
9,0.8250766702922018,-0.09330735796428918,0.5527395402517646,-0.07086060775582402
10,0.8281220657225887,-0.10374355082164621,0.5452464575183836,-0.07846923275986675
11,0.8309775953915827,-0.11418337869531903,0.5376238185685324,-0.08601756619861982
12,0.8336428218935188,-0.1246240713226566,0.5298731468765369,-0.09350366073866842
13,0.8361173538560158,-0.13506285564441733,0.5219959973575001,-0.1009255881763287
14,0.8384008460136712,-0.14549695651214742,0.5139939560122562,-0.10828143992454772
15,0.8404929992703714,-0.15592359739630596,0.5058686395646002,-0.11556932749458684
16,0.8423935607502,-0.1663400010949596,0.4976216950908844,-0.12278738297236809
17,0.8441023238369373,-0.17674339044286766,0.4892547996420703,-0.12993375948936334
18,0.8456191282021415,-0.1871309890207794,0.48076965985832404,-0.137006631687909
19,0.846943859821805,-0.19750002186476492,0.47216801157625343,-0.14400419618082919
20,0.8480764509815876,-0.20784771617540101,0.46345161942888013,-0.15092467200525236
21,0.8490168802706245,-0.2181713020266332,0.45462227643844033,-0.15776630107050754
22,0.8497651725639117,-0.2284680130741358,0.4456818036021213,-0.16452734859998816
23,0.8503213989932797,-0.2387350872629912,0.4366320494708242,-0.17120610356687313
24,0.8506856769069605,-0.24896976753451036,0.4274748897210625,-0.17780087912359507
25,0.8508581698177602,-0.25916930253201576,0.4182122267200983,-0.18431001302494973
26,0.8508390873398548,-0.2693309473054101,0.4088459890844196,-0.1907318680447389
27,0.8506286851142265,-0.27945196401435246,0.3993781312316711,-0.19706483238584477
28,0.8502272647227569,-0.2895296226298647,0.3898106329261416,-0.2033073200836305
29,0.849635173591007,-0.29956120163419087,0.3801454988179237,-0.20945777140256927
30,0.8488528048797043,-0.30954398871873456,0.3703847579758534,-0.21551465322599914
31,0.8478805973649708,-0.31947528147989634,0.3605304634143493,-0.22147645943891045
32,0.8467190353073198,-0.3293523881126379,0.35058469161425854,-0.2273417113036654
33,0.845368648309458,-0.339172628101595,0.3405495420378354,-0.23310895782856025
34,0.843830011162932,-0.3489333329095692,0.3304271366379615,-0.23877677612913578
35,0.8421037436836547,-0.35863184666322034,0.3202196193617379,-0.244343771782146
36,0.8401905105363595,-0.368265526835789,0.30992915564855716,-0.2498085791720978
37,0.8380910210480255,-0.3778317449266769,0.2995579319227912,-0.2551698618302736
38,0.8358060290103202,-0.3873278871377128,0.28910815508120763,-0.26042631276615447
39,0.8333363324711175,-0.3967513550459333,0.2785820519752492,-0.26557665479115916
40,0.8306827735151348,-0.40609956627270904,0.2679818688882934,-0.27061964083461926
41,0.8278462380337575,-0.4153699551490476,0.2573098710080275,-0.2755540542519123
42,0.8248276554840984,-0.4245599733769038,0.24656834189406546,-0.2803787091246754
43,0.8216279986373642,-0.433667090686333,0.23575958294093297,-0.28509245055302374
44,0.8182482833165858,-0.4426887954883176,0.2248859128365594,-0.28969415493970524
45,0.8146895681237849,-0.4516225955231049,0.21394966701640133,-0.2941827302661145
46,0.8109529541566434,-0.460466018503892,0.2029531971133381,-0.29855711636010385
47,0.8070395847147507,-0.4692166127556934,0.19189887040346726,-0.30281628515551995
48,0.8029506449955021,-0.4778719478492316,0.18078906924794047,-0.3069592409434058
49,0.7986873617797252,-0.4864296152296894,0.16962619053097355,-0.3109850206148013
50,0.7942510031071182,-0.49488722884016595,0.1584126450941718,-0.3148926938950876
51,0.789642877941579,-0.5032424257396767,0.14715085716730314,-0.31868136356981164
52,0.7848643358265102,-0.5114928667155436,0.1358432637956633,-0.3223501657019396
53,0.7799167665301916,-0.5196362368900197,0.12449231426417279,-0.3258982698404828
54,0.7748015996813069,-0.5276702463209921,0.1131004695183438,-0.32932487922044607
55,0.7695203043947167,-0.535592630596616,0.10167020158226092,-0.33262923095404795
56,0.7640743888875772,-0.5434011514237247,0.0902039929737195,-0.3358105962131671
57,0.7584654000858948,-0.5510935972098691,0.07870433611666172,-0.33886828040296885
58,0.7526949232216263,-0.5586677836388391,0.06717373275105581,-0.3418016233266701
59,0.7467645814204145,-0.5661215542395199,0.05561469334036434,-0.3446099993414012
60,0.7406760352800761,-0.5734527809479399,0.044029736476745296,-0.3472928175051277
61,0.7344309824399395,-0.5806593646623669,0.032421388284131825,-0.34984952171459577
62,0.7280311571411451,-0.5877392357913144,0.020792181819336508,-0.3522795908342669
63,0.7214783297780212,-0.594690354794315,0.009144656471328505,-0.3545825388162117
64,0.7147743064406424,-0.6015107127153257,-0.0025186426411689666,-0.3567579148109334
65,0.7079209284486969,-0.6081983317086326,-0.014195165273617527,-0.35880530326909277
66,0.7009200718767667,-0.6147512655571145,-0.025882356660983152,-0.3607243240341131
67,0.6937736470711542,-0.6211676001827406,-0.03757765812429553,-0.3625146324256408
68,0.6864835981583681,-0.627445454149171,-0.04927850767829228,-0.3641759193138409
69,0.6790519025453954,-0.6335829791563259,-0.06098234064000474,-0.3657079111845131
70,0.6714805704118869,-0.6395783605268105,-0.07268659023813095,-0.3671103701950108
71,0.663771644194383,-0.6454298176840586,-0.08438868822304668,-0.36838309422095056
72,0.6559271980627084,-0.6511356046220811,-0.0960860654773118,-0.3695259168937015
73,0.6479493373886729,-0.6566940103666988,-0.10777615262651224,-0.3705387076286472
74,0.6398401982072051,-0.6621033594281391,-0.11945638065029296,-0.3714213716442133
75,0.6316019466700596,-0.6673620122448852,-0.13112418149343363,-0.3721738499716573
76,0.6232367784922349,-0.6724683656186614,-0.14277698867681088,-0.3727961194556201
77,0.6147469183912397,-0.6774208531404453,-0.15441223790810626,-0.373288192745439
78,0.6061346195193495,-0.6822179456073983,-0.1660273676920988,-0.3736501182772282
79,0.5974021628889982,-0.6868581514306076,-0.17761981994040238,-0.3738819802467281
80,0.5885518567914443,-0.6913400170335334,-0.18918704058049157,-0.37398389857293646
81,0.5795860362088658,-0.6956621272410655,-0.20072648016387057,-0.37395602885252954
82,0.5705070622200239,-0.6998231056590819,-0.2122355944732332,-0.37379856230508457
83,0.5613173213996492,-0.7038216150444188,-0.22371184512846642,-0.37351172570912144
84,0.5520192252117012,-0.7076563576651526,-0.23515270019134643,-0.37309578132897925
85,0.542615209396652,-0.7113260756511068,-0.2465556347687829,-0.37255102683254787
86,0.5331077333529508,-0.7148295513344873,-0.2579181316144586,-0.37187779519987685
87,0.5234992795128203,-0.7181656075805641,-0.26923768172871887,-0.3710764546226858
88,0.5137923527125479,-0.7213331081083125,-0.28051178495656515,-0.3701474083948012
89,0.5039894795574239,-0.7243309578009307,-0.29173795058360136,-0.3690910947935532
90,0.4940932077814891,-0.727158103006154,-0.3029136979297907,-0.36790798695215776
91,0.48410610560225475,-0.7298135318262912,-0.3140365569408766,-0.36659859272312145
92,0.4740307610705514,-0.7322962743979022,-0.3251040687773192,-0.36516345453270405
93,0.4638697814156734,-0.7346054031610518,-0.33611378640060635,-0.3636031492264767
94,0.45362579238598566,-0.7367400331180638,-0.347063275156794,-0.36191828790601377
95,0.4433014375851517,-0.738699322081713,-0.3579501133571318,-0.3601095157567649
96,0.432899377804156,-0.7404824709127875,-0.3687718928556313,-0.3581775118671495
97,0.4224222903492827,-0.7420887237469617,-0.37952621962343697,-0.3561229890389199
98,0.41187286836622505,-0.7435173682109185,-0.39021071431985466,-0.35394669358884556
99,0.4012538201604898,-0.7447677356276694,-0.4008230128599033,-0.3516494051417641
100,0.3905678685142702,-0.7458392012110104,-0.41136076697824325,-0.3492319364150606
101,0.3798177499999565,-0.7467311842490713,-0.4218216447893487,-0.346695132994622
102,0.3690062142904586,-0.7474431482769046,-0.4322033313437834,-0.3440398731023321
103,0.35813602346651374,-0.7479746012380718,-0.44250352918044455,-0.34126706735516055
104,0.3472099513211475,-0.7483250956351795,-0.4527199588746358,-0.3383776585159155
105,0.33623078266147055,-0.748494228669334,-0.4628503595818407,-0.33537262123571476
106,0.32520131260798,-0.7484816423684644,-0.4728924895770582,-0.3322529617882507
107,0.3141243458915428,-0.7482870237044938,-0.48284412678956706,-0.32901971779591116
108,0.3030026961482379,-0.7479101046993163,-0.49270306933299224,-0.32567395794783005
109,0.2918391852122331,-0.7473506625195543,-0.5024671360305402,-0.3222167817099376
110,0.28063664240687325,-0.7466085195600729,-0.5121341669352728,-0.3186493190270876
111,0.2693979038341586,-0.7456835435162232,-0.5217020238452947,-0.31497273001733594
112,0.25812581166278853,-0.7445756474447961,-0.5311685908137268,-0.311188204658449
