,0,1,2
0,-0.5638822913169861,0.5560440421104431,0.002211265964433551
1,-0.5508737564086914,0.6098406314849854,0.06408071517944336
2,-0.5313819050788879,0.6595491766929626,0.13462752103805542
3,-0.5047754049301147,0.706997811794281,0.2128564715385437
4,-0.467742383480072,0.7513032555580139,0.30023622512817383
5,-0.4166434109210968,0.795119047164917,0.40059977769851685
6,-0.3472452461719513,0.8347068428993225,0.5129923224449158
7,-0.2476266324520111,0.8678874969482422,0.6307514905929565
8,-0.11168214678764343,0.8815014958381653,0.7509943842887878
9,0.04883237183094025,0.8591374754905701,0.8780555129051208
10,0.19836466014385223,0.7960044145584106,0.9971535801887512
11,0.37253597378730774,0.6746079921722412,1.1018359661102295
12,0.5521633625030518,0.48709961771965027,1.1632606983184814
13,0.7055547833442688,0.2560352385044098,1.1455516815185547
14,0.8122715950012207,0.0004430136759765446,1.0528351068496704
15,0.8423490524291992,-0.3473433256149292,0.8992933034896851
16,0.7951673865318298,-0.599364161491394,0.7103604674339294
17,0.7010053992271423,-0.7790900468826294,0.5145950317382812
18,0.5881590247154236,-0.8675090670585632,0.35546621680259705
19,0.4843190908432007,-0.9014202952384949,0.23757301270961761
20,0.3946581780910492,-0.8955296874046326,0.15833236277103424
21,0.31590133905410767,-0.8724198341369629,0.10097808390855789
22,0.24255700409412384,-0.8423640727996826,0.06095435470342636
23,0.1772083342075348,-0.8086978793144226,0.03392161428928375
24,0.11798392981290817,-0.7716047167778015,0.014602558687329292
25,0.06417105346918106,-0.730673611164093,0.001968708820641041
26,0.015306154265999794,-0.685849666595459,-0.00435531884431839
27,-0.03334058076143265,-0.6364290118217468,-0.003717980580404401
28,-0.07863487303256989,-0.5816683173179626,0.002047288464382291
29,-0.11494501680135727,-0.5230062007904053,0.008905992843210697
30,-0.1408970057964325,-0.4620647132396698,0.016578659415245056
31,-0.1568422019481659,-0.3947751522064209,0.026476502418518066
32,-0.16571557521820068,-0.322511225938797,0.03830129653215408
33,-0.16723619401454926,-0.25413548946380615,0.051104333251714706
34,-0.15964126586914062,-0.18644750118255615,0.06490365415811539
35,-0.14830362796783447,-0.11215129494667053,0.08104255795478821
36,-0.12935763597488403,-0.03444329649209976,0.09588376432657242
37,-0.10183840245008469,0.038243576884269714,0.1109994426369667
38,-0.06963919848203659,0.10113349556922913,0.12421280890703201
39,-0.04147224873304367,0.15293042361736298,0.13407857716083527
40,-0.005043899640440941,0.2025061398744583,0.1416705697774887
41,0.034752022475004196,0.2525826096534729,0.14775890111923218
42,0.08076895773410797,0.30369484424591064,0.15091286599636078
43,0.13171938061714172,0.3524315655231476,0.1514846533536911
44,0.1842380166053772,0.39632448554039,0.14686256647109985
45,0.24119073152542114,0.43606263399124146,0.1358751803636551
46,0.3040678799152374,0.468400239944458,0.11777263134717941
47,0.3650837540626526,0.49513691663742065,0.09548799693584442
48,0.42125722765922546,0.5154337882995605,0.06866992264986038
49,0.47537797689437866,0.5281637907028198,0.034777332097291946
50,0.5246149897575378,0.5317525267601013,-0.01112187560647726
51,0.5653225779533386,0.5264970660209656,-0.08672116696834564
52,0.6049662828445435,0.5125951766967773,-0.1719975769519806
53,0.6415916681289673,0.48483264446258545,-0.2686861455440521
54,0.6692115664482117,0.44143274426460266,-0.37817931175231934
55,0.6809102296829224,0.3847423493862152,-0.4938701093196869
56,0.6708962917327881,0.31806695461273193,-0.6018670797348022
57,0.6367239952087402,0.24298106133937836,-0.7007229328155518
58,0.5756011605262756,0.16034027934074402,-0.7846161127090454
59,0.49259135127067566,0.07876984775066376,-0.8479041457176208
60,0.3948371708393097,0.0044438778422772884,-0.8899328112602234
61,0.2871505916118622,-0.08381206542253494,-0.9117053151130676
62,0.1694018840789795,-0.1636888086795807,-0.9169798493385315
63,0.04086436703801155,-0.2384500950574875,-0.9073339700698853
64,-0.09906689077615738,-0.28405916690826416,-0.8821449875831604
65,-0.23536913096904755,-0.30801498889923096,-0.8425881862640381
66,-0.3627013862133026,-0.30724185705184937,-0.7913126349449158
67,-0.4753047227859497,-0.29341334104537964,-0.7265985012054443
68,-0.5668764710426331,-0.26880204677581787,-0.6487026214599609
69,-0.6356388926506042,-0.23590722680091858,-0.5619089603424072
70,-0.6858455538749695,-0.1955840140581131,-0.46917593479156494
71,-0.7174838185310364,-0.15109577775001526,-0.37665101885795593
72,-0.7369683980941772,-0.1001579761505127,-0.2811276316642761
73,-0.7480639815330505,-0.038597941398620605,-0.1802753210067749
74,-0.750575602054596,0.02019919641315937,-0.0735364779829979
75,-0.7452269792556763,0.07007807493209839,0.025919370353221893
76,-0.7308588027954102,0.11853863298892975,0.10575033724308014
77,-0.7062657475471497,0.16714410483837128,0.19408191740512848
78,-0.6712433695793152,0.21230770647525787,0.2846229672431946
79,-0.6209297776222229,0.2529749572277069,0.37021154165267944
80,-0.5559426546096802,0.2873668074607849,0.45257681608200073
81,-0.48271629214286804,0.31499210000038147,0.5272812843322754
82,-0.3991808593273163,0.3349573016166687,0.5942266583442688
83,-0.29749640822410583,0.3483476936817169,0.6530734896659851
84,-0.18713052570819855,0.3489755392074585,0.7018488645553589
85,-0.07284370809793472,0.33493104577064514,0.7410455346107483
86,0.04133092612028122,0.3079880475997925,0.7668765187263489
87,0.15239129960536957,0.26441600918769836,0.7818503379821777
88,0.2549320161342621,0.21744412183761597,0.7841910123825073
89,0.3479069769382477,0.16361764073371887,0.7696196436882019
90,0.4330129027366638,0.10264339298009872,0.7393081188201904
91,0.5099957585334778,0.03933186084032059,0.6905286908149719
92,0.5718644857406616,-0.04317677766084671,0.6214723587036133
93,0.617013156414032,-0.14458124339580536,0.5360146760940552
94,0.6433797478675842,-0.2386782169342041,0.4421153962612152
95,0.6517361998558044,-0.31958234310150146,0.343718945980072
96,0.6464153528213501,-0.3881464898586273,0.2463604360818863
97,0.6245437860488892,-0.4393482506275177,0.16232699155807495
98,0.5902899503707886,-0.47487950325012207,0.08898869156837463
99,0.5457509756088257,-0.5000823140144348,0.027994345873594284
100,0.49066072702407837,-0.5153605341911316,-0.03780069202184677
101,0.43279266357421875,-0.5171511173248291,-0.10773089528083801
102,0.3701840043067932,-0.5090202689170837,-0.16096781194210052
103,0.30651959776878357,-0.4921959638595581,-0.20097748935222626
104,0.24354785680770874,-0.46814635396003723,-0.23350511491298676
105,0.18197453022003174,-0.4362134337425232,-0.2568700313568115
106,0.12287093698978424,-0.3943656086921692,-0.2717941403388977
107,0.06727093458175659,-0.342984139919281,-0.27941903471946716
108,0.018103260546922684,-0.28881698846817017,-0.27972522377967834
109,-0.025420591235160828,-0.23161280155181885,-0.27166691422462463
