,0,1,2
0,-0.5638821721076965,0.5560438632965088,0.0022113823797553778
1,-0.5635754466056824,0.5625277757644653,0.01329027395695448
2,-0.5636560320854187,0.5686770081520081,0.022374508902430534
3,-0.5638860464096069,0.5743145942687988,0.030216243118047714
4,-0.5640836954116821,0.5796677470207214,0.03752497211098671
5,-0.5642605423927307,0.5849140882492065,0.04477011412382126
6,-0.5644550323486328,0.5900987982749939,0.052112411707639694
7,-0.564670205116272,0.5952523350715637,0.059562165290117264
8,-0.5644985437393188,0.6005479097366333,0.06704625487327576
9,-0.5640074014663696,0.6059722900390625,0.07457627356052399
10,-0.5633065700531006,0.6113285422325134,0.08210908621549606
11,-0.5622144937515259,0.6165750026702881,0.08977209776639938
12,-0.560709536075592,0.6217669248580933,0.09763260930776596
13,-0.5591511726379395,0.6269281506538391,0.10551267862319946
14,-0.5575307011604309,0.6322043538093567,0.11368252336978912
15,-0.5557971000671387,0.6377332210540771,0.12220443040132523
16,-0.5538607835769653,0.6435609459877014,0.13126423954963684
17,-0.551620364189148,0.6497064828872681,0.14093437790870667
18,-0.5491570830345154,0.656141459941864,0.15118716657161713
19,-0.5463650822639465,0.662379801273346,0.16151317954063416
20,-0.543454647064209,0.6680047512054443,0.17155392467975616
21,-0.5406031608581543,0.6729243397712708,0.18132519721984863
22,-0.5379571318626404,0.6771146655082703,0.1908126175403595
23,-0.5350266098976135,0.6811819672584534,0.20046593248844147
24,-0.531768262386322,0.6852372884750366,0.2103469967842102
25,-0.5281599164009094,0.68935227394104,0.22043544054031372
26,-0.5242838859558105,0.6935019493103027,0.23032331466674805
27,-0.5203602313995361,0.6974467039108276,0.23986682295799255
28,-0.5164006948471069,0.7013614177703857,0.2493651658296585
29,-0.512276828289032,0.705493688583374,0.2590922713279724
30,-0.5080758929252625,0.7099137902259827,0.26915276050567627
31,-0.5038678050041199,0.7145696878433228,0.279412180185318
32,-0.49976733326911926,0.7193682789802551,0.28965312242507935
33,-0.49580276012420654,0.7241600155830383,0.29992175102233887
34,-0.4916991591453552,0.7290366888046265,0.31040722131729126
35,-0.4873272776603699,0.7337955236434937,0.32137924432754517
36,-0.48283815383911133,0.738261342048645,0.33263835310935974
37,-0.47828665375709534,0.7424346804618835,0.3441769480705261
38,-0.4738834500312805,0.746163010597229,0.35598963499069214
39,-0.4696633219718933,0.7493794560432434,0.3681238293647766
40,-0.46571269631385803,0.7521550059318542,0.38053250312805176
41,-0.4621543288230896,0.7544640898704529,0.3930826485157013
42,-0.4577723741531372,0.75583815574646,0.4045222997665405
